class_session_key,class_base_key,class_title_base,class_datetime_text,class_date,weekday_text,start_datetime_iso,end_datetime_iso,start_hour,duration_minutes,schedule_parse_status,schedule_needs_review,organizer_studio_key,actual_location_key,actual_location_display_name,actual_location_address,normalized_studio_key,display_name,address,latitude,longitude,needs_manual_verification,location_match_status,location_from_class_detail,movement_type,location_evidence_text,location_evidence_status,location_evidence_match_type,reservation_count,cancellation_count,net_reservation_count,review_count,reservation_hype,review_hype,satisfaction_hype,operations_stability,active_reservation_rows,active_people_count,unique_participant_count,cancellation_rows,cancelled_people_count
마이트리테라피_20260430T1900,마이트리테라피,[마이트리] 테라피,4.30 (목) 19:00-20:00,2026-04-30,목,2026-04-30T19:00+09:00,2026-04-30T20:00+09:00,19,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,51,35,16,1,89.76,49.1,100.0,59.3,5,5,5,2,2
빅블루요가정렬에센스_20260430T1930,빅블루요가정렬에센스,[빅블루요가] 정렬 에센스,4.30 (목) 19:30-20:40,2026-04-30,목,2026-04-30T19:30+09:00,2026-04-30T20:40+09:00,19,70,parsed,False,빅블루요가,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,37.568792797424,126.930228568115,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로15길 31 지층,matched_from_class_detail,address,104,94,10,9,73.49,82.53,97.78,52.53,9,9,9,4,4
숨명상센터마음의평온을찾는호흡명상_20260430T1930,숨명상센터마음의평온을찾는호흡명상,[숨 명상센터]마음의 평온을 찾는 호흡명상,4.30 (목) 19:30-20:30,2026-04-30,목,2026-04-30T19:30+09:00,2026-04-30T20:30+09:00,19,60,parsed,False,숨명상센터,숨명상센터,숨 명상센터,서울특별시 서대문구 연희동 16-2 2층,숨명상센터,숨 명상센터,서울특별시 서대문구 연희동 16-2 2층,37.572092920342,126.93806774306,False,matched,True,studio_or_indoor,장소 서울시 서대문구 연희동 16-2 2층.,matched_from_class_detail,address_without_city,11,9,2,0,22.89,20.48,,55.0,8,8,8,5,5
시이작땀나는아쉬탕가_20260430T1950,시이작땀나는아쉬탕가,[시이작] 땀나는 아쉬탕가,4.30 (목) 19:50-20:50,2026-04-30,목,2026-04-30T19:50+09:00,2026-04-30T20:50+09:00,19,60,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,35,20,15,2,85.54,68.38,100.0,63.64,4,4,4,5,5
마인드플로우비기너요가_20260430T2000,마인드플로우비기너요가,[마인드플로우] 비기너요가,4.30 (목) 20:00-21:00,2026-04-30,목,2026-04-30T20:00+09:00,2026-04-30T21:00+09:00,20,60,parsed,False,마인드플로우,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,37.577020515491,126.935853747155,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 224 3층,matched_from_class_detail,address,77,41,36,3,98.19,69.88,100.0,65.25,5,6,5,0,0
마이트리빈야사어드밴스_20260430T2030,마이트리빈야사어드밴스,[마이트리] 빈야사 어드밴스,4.30 (목) 20:30-21:30,2026-04-30,목,2026-04-30T20:30+09:00,2026-04-30T21:30+09:00,20,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,11,6,5,0,45.18,20.48,,64.71,4,4,4,4,4
시이작땀나는빈야사_20260501T0845,시이작땀나는빈야사,[시이작] 땀나는 빈야사,5.01 (금) 08:45-09:45,2026-05-01,금,2026-05-01T08:45+09:00,2026-05-01T09:45+09:00,8,60,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,37,24,13,1,80.12,50.3,86.0,60.66,5,5,5,1,1
대저택프라이빗친해지고싶은사람과함께하는파트너링요가_20260501T1000,대저택프라이빗친해지고싶은사람과함께하는파트너링요가,[대저택프라이빗] 친해지고 싶은 사람과 함께 하는 파트너링 요가,5.01 (금) 10:00-11:00,2026-05-01,금,2026-05-01T10:00+09:00,2026-05-01T11:00+09:00,10,60,parsed,False,대저택프라이빗,대저택프라이빗,바운드하우스,서울특별시 서대문구 연희동 108-6,대저택프라이빗,바운드하우스,서울특별시 서대문구 연희동 108-6,37.570882196338,126.928780175247,False,matched,True,studio_or_indoor,📍 장소 서울특별시 서대문구 연희동 108-6/ 바운드하우스,matched_from_class_detail,address,6,0,6,0,55.42,20.48,,100.0,4,6,4,0,0
빅블루요가정렬에센스_20260501T1000,빅블루요가정렬에센스,[빅블루요가] 정렬 에센스,5.01 (금) 10:00-11:20,2026-05-01,금,2026-05-01T10:00+09:00,2026-05-01T11:20+09:00,10,80,parsed,False,빅블루요가,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,37.568792797424,126.930228568115,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로15길 31 지층,matched_from_class_detail,address,104,94,10,9,73.49,82.53,97.78,52.53,7,7,7,7,7
마인드플로우비기너요가_20260501T1030,마인드플로우비기너요가,[마인드플로우] 비기너요가,5.01 (금) 10:30-11:30,2026-05-01,금,2026-05-01T10:30+09:00,2026-05-01T11:30+09:00,10,60,parsed,False,마인드플로우,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,37.577020515491,126.935853747155,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 224 3층,matched_from_class_detail,address,77,41,36,3,98.19,69.88,100.0,65.25,9,10,9,6,6
마이트리하타_20260501T1150,마이트리하타,[마이트리] 하타,5.01 (금) 11:50-12:50,2026-05-01,금,2026-05-01T11:50+09:00,2026-05-01T12:50+09:00,11,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,46,27,19,0,95.18,20.48,,63.01,5,5,5,9,9
대저택프라이빗deeprest인요가핸드팬사운드_20260501T1200,대저택프라이빗deeprest인요가핸드팬사운드,[대저택프라이빗] Deep Rest 인요가 & 핸드팬 사운드,5.01 (금) 12:00-13:00,2026-05-01,금,2026-05-01T12:00+09:00,2026-05-01T13:00+09:00,12,60,parsed,False,대저택프라이빗,대저택프라이빗,바운드하우스,서울특별시 서대문구 연희동 108-6,대저택프라이빗,바운드하우스,서울특별시 서대문구 연희동 108-6,37.570882196338,126.928780175247,False,matched,True,studio_or_indoor,📍 장소 서울특별시 서대문구 연희동 108-6/ 바운드하우스,matched_from_class_detail,address,24,7,17,1,92.77,54.52,80.0,77.42,5,5,5,0,0
대저택프라이빗연결하는사운드배스_20260501T1200,대저택프라이빗연결하는사운드배스,[대저택프라이빗] 연결하는 사운드 배스,5.01 (금) 12:00-13:00,2026-05-01,금,2026-05-01T12:00+09:00,2026-05-01T13:00+09:00,12,60,parsed,False,대저택프라이빗,대저택프라이빗,바운드하우스,서울특별시 서대문구 연희동 108-6,대저택프라이빗,바운드하우스,서울특별시 서대문구 연희동 108-6,37.570882196338,126.928780175247,False,matched,True,studio_or_indoor,📍 장소 서울특별시 서대문구 연희동 108-6/ 바운드하우스,matched_from_class_detail,address,10,7,3,1,31.33,64.46,100.0,58.82,10,10,10,7,7
빅블루요가연희스페셜정렬인텐시브고관절집중_20260501T1330,빅블루요가연희스페셜정렬인텐시브고관절집중,[빅블루요가|연희스페셜] 정렬 인텐시브: 고관절 집중,5.01 (금) 13:30-15:00,2026-05-01,금,2026-05-01T13:30+09:00,2026-05-01T15:00+09:00,13,90,parsed,False,빅블루요가,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,37.568792797424,126.930228568115,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로15길 31 지층,matched_from_class_detail,address,8,3,5,1,45.18,70.78,66.0,72.73,7,8,7,3,3
너울너울소매틱뮤직handpandoodle_20260501T1400,너울너울소매틱뮤직handpandoodle,[너울너울] 소매틱뮤직 'Handpan Doodle',5.01 (금) 14:00-15:00,2026-05-01,금,2026-05-01T14:00+09:00,2026-05-01T15:00+09:00,14,60,parsed,False,너울너울,너울너울,너울너울,서울특별시 마포구 성산동 3-30,너울너울,너울너울,서울특별시 마포구 성산동 3-30,37.565560190736,126.91602233188,False,matched,True,studio_or_indoor,📍 장소 @너울너울 (성산동 3-30) *지하철 1)가좌역 1번출구 도보7분 2)홍대입구역 2번출구 - 마을버스 6번 경의선숲길공원 입구 하차 - 도보 5분 *일반버스 1)사천교 정류장 2)성산2교 정류쟝 *자가용,matched_from_class_detail,address_without_city,30,25,5,3,45.18,81.62,100.0,54.55,6,6,6,4,4
대저택프라이빗deeprest인요가핸드팬사운드_20260501T1700,대저택프라이빗deeprest인요가핸드팬사운드,[대저택프라이빗] Deep Rest 인요가 & 핸드팬 사운드,5.01 (금) 17:00-18:00,2026-05-01,금,2026-05-01T17:00+09:00,2026-05-01T18:00+09:00,17,60,parsed,False,대저택프라이빗,대저택프라이빗,바운드하우스,서울특별시 서대문구 연희동 108-6,대저택프라이빗,바운드하우스,서울특별시 서대문구 연희동 108-6,37.570882196338,126.928780175247,False,matched,True,studio_or_indoor,📍 장소 서울특별시 서대문구 연희동 108-6/ 바운드하우스,matched_from_class_detail,address,24,7,17,1,92.77,54.52,80.0,77.42,9,9,8,1,1
대저택프라이빗단단하게뿌리내리며자유롭게흐르는빈야사_20260501T1700,대저택프라이빗단단하게뿌리내리며자유롭게흐르는빈야사,[대저택프라이빗] 단단하게 뿌리 내리며 자유롭게 흐르는 빈야사,5.01 (금) 17:00-18:00,2026-05-01,금,2026-05-01T17:00+09:00,2026-05-01T18:00+09:00,17,60,parsed,False,대저택프라이빗,대저택프라이빗,바운드하우스,서울특별시 서대문구 연희동 108-6,대저택프라이빗,바운드하우스,서울특별시 서대문구 연희동 108-6,37.570882196338,126.928780175247,False,matched,True,studio_or_indoor,📍 장소 서울특별시 서대문구 연희동 108-6/ 바운드하우스,matched_from_class_detail,address,8,3,5,1,45.18,70.78,66.0,72.73,8,8,8,3,3
마인드플로우하타요가_20260501T1830,마인드플로우하타요가,[마인드플로우] 하타요가,5.01 (금) 18:30-19:30,2026-05-01,금,2026-05-01T18:30+09:00,2026-05-01T19:30+09:00,18,60,parsed,False,마인드플로우,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,37.577020515491,126.935853747155,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 224 3층,matched_from_class_detail,address,49,33,16,2,89.76,65.66,97.0,59.76,9,10,9,3,3
시이작다독이는인요가_20260501T1830,시이작다독이는인요가,[시이작] 다독이는 인요가,5.01 (금) 18:30-19:30,2026-05-01,금,2026-05-01T18:30+09:00,2026-05-01T19:30+09:00,18,60,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,25,23,2,1,22.89,53.31,100.0,52.08,4,4,4,1,1
마이트리아쉬탕가_20260501T1900,마이트리아쉬탕가,[마이트리] 아쉬탕가,5.01 (금) 19:00-20:00,2026-05-01,금,2026-05-01T19:00+09:00,2026-05-01T20:00+09:00,19,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,19,14,5,2,45.18,78.31,86.0,57.58,5,5,5,4,4
대저택프라이빗핸드팬사운드스케이프일렁illung_20260501T1900,대저택프라이빗핸드팬사운드스케이프일렁illung,[대저택프라이빗]핸드팬 사운드스케이프 ‘일렁’ <Illung>,5.01 (금) 19:00-20:00,2026-05-01,금,2026-05-01T19:00+09:00,2026-05-01T20:00+09:00,19,60,parsed,False,대저택프라이빗,대저택프라이빗,바운드하우스,서울특별시 서대문구 연희동 108-6,대저택프라이빗,바운드하우스,서울특별시 서대문구 연희동 108-6,37.570882196338,126.928780175247,False,matched,True,studio_or_indoor,📍 장소 서울특별시 서대문구 연희동 108-6/ 바운드하우스,matched_from_class_detail,address,10,12,-2,0,7.23,20.48,,45.45,10,10,10,12,12
시이작땀나는빈야사_20260501T1950,시이작땀나는빈야사,[시이작] 땀나는 빈야사,5.01 (금) 19:50-20:50,2026-05-01,금,2026-05-01T19:50+09:00,2026-05-01T20:50+09:00,19,60,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,37,24,13,1,80.12,50.3,86.0,60.66,4,4,4,4,4
마인드플로우빈야사요가_20260501T2000,마인드플로우빈야사요가,[마인드플로우] 빈야사요가,5.01 (금) 20:00-21:00,2026-05-01,금,2026-05-01T20:00+09:00,2026-05-01T21:00+09:00,20,60,parsed,False,마인드플로우,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,37.577020515491,126.935853747155,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 224 3층,matched_from_class_detail,address,110,57,53,6,99.4,76.5,99.0,65.87,9,9,9,7,7
마이트리테라피_20260501T2030,마이트리테라피,[마이트리] 테라피,5.01 (금) 20:30-21:30,2026-05-01,금,2026-05-01T20:30+09:00,2026-05-01T21:30+09:00,20,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,51,35,16,1,89.76,49.1,100.0,59.3,5,5,5,5,6
비전스트롤콜라보옥상요가커피와요가_20260502T1000,비전스트롤콜라보옥상요가커피와요가,[비전스트롤 콜라보|옥상요가] 커피와 요가,5.02 (토) 10:00-11:00,2026-05-02,토,2026-05-02T10:00+09:00,2026-05-02T11:00+09:00,10,60,parsed,False,비전스트롤 콜라보,비전스트롤 콜라보,비전스트롤,서울특별시 서대문구 연희로11가길 24,비전스트롤 콜라보,비전스트롤,서울특별시 서대문구 연희로11가길 24,37.567356642134,126.928486557178,False,matched,True,special_venue,📍 장소 연희로11가길 24 건물 옥상,matched_from_class_detail,address_without_city,10,7,3,1,31.33,64.46,100.0,58.82,9,10,9,7,7
빅블루요가정렬에센스_20260502T1000,빅블루요가정렬에센스,[빅블루요가] 정렬 에센스,5.02 (토) 10:00-11:20,2026-05-02,토,2026-05-02T10:00+09:00,2026-05-02T11:20+09:00,10,80,parsed,False,빅블루요가,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,37.568792797424,126.930228568115,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로15길 31 지층,matched_from_class_detail,address,104,94,10,9,73.49,82.53,97.78,52.53,7,7,7,7,7
마이트리빈야사_20260502T1100,마이트리빈야사,[마이트리] 빈야사,5.02 (토) 11:00-12:00,2026-05-02,토,2026-05-02T11:00+09:00,2026-05-02T12:00+09:00,11,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,35,31,4,2,37.35,68.38,100.0,53.03,5,5,5,5,5
무릉티마인드풀니스세션_20260502T1100,무릉티마인드풀니스세션,[무릉] 티마인드풀니스 세션,5.02 (토) 11:00-12:00,2026-05-02,토,2026-05-02T11:00+09:00,2026-05-02T12:00+09:00,11,60,parsed,False,무릉,무릉,무릉,서울특별시 서대문구 연희로11마길 23,무릉,무릉,서울특별시 서대문구 연희로11마길 23,37.568813333087,126.927272103227,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로11마길 23,matched_from_class_detail,address,47,14,33,1,96.99,49.7,100.0,77.05,5,5,5,1,1
빅블루요가연희스페셜정렬인텐시브견갑골집중_20260502T1330,빅블루요가연희스페셜정렬인텐시브견갑골집중,[빅블루요가|연희스페셜] 정렬 인텐시브: 견갑골 집중,5.02 (토) 13:30-15:00,2026-05-02,토,2026-05-02T13:30+09:00,2026-05-02T15:00+09:00,13,90,parsed,False,빅블루요가,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,37.568792797424,126.930228568115,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로15길 31 지층,matched_from_class_detail,address,9,7,2,2,22.89,87.95,100.0,56.25,9,9,9,7,7
마이트리연희스페셜독서와요가_20260502T1400,마이트리연희스페셜독서와요가,[마이트리|연희스페셜] 독서와 요가,5.02 (토) 14:00-15:10,2026-05-02,토,2026-05-02T14:00+09:00,2026-05-02T15:10+09:00,14,70,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,15,12,3,2,31.33,83.73,100.0,55.56,14,15,14,12,12
무릉티마인드풀니스세션_20260502T1400,무릉티마인드풀니스세션,[무릉] 티마인드풀니스 세션,5.02 (토) 14:00-15:00,2026-05-02,토,2026-05-02T14:00+09:00,2026-05-02T15:00+09:00,14,60,parsed,False,무릉,무릉,무릉,서울특별시 서대문구 연희로11마길 23,무릉,무릉,서울특별시 서대문구 연희로11마길 23,37.568813333087,126.927272103227,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로11마길 23,matched_from_class_detail,address,47,14,33,1,96.99,49.7,100.0,77.05,5,5,5,0,0
대저택프라이빗deeprest인요가핸드팬사운드_20260502T1400,대저택프라이빗deeprest인요가핸드팬사운드,[대저택프라이빗] Deep Rest 인요가 & 핸드팬 사운드,5.02 (토) 14:00-15:00,2026-05-02,토,2026-05-02T14:00+09:00,2026-05-02T15:00+09:00,14,60,parsed,False,대저택프라이빗,대저택프라이빗,바운드하우스,서울특별시 서대문구 연희동 108-6,대저택프라이빗,바운드하우스,서울특별시 서대문구 연희동 108-6,37.570882196338,126.928780175247,False,matched,True,studio_or_indoor,📍 장소 서울특별시 서대문구 연희동 108-6/ 바운드하우스,matched_from_class_detail,address,24,7,17,1,92.77,54.52,80.0,77.42,10,10,10,6,6
마이트리연희스페셜올레벨빈야사_20260502T1600,마이트리연희스페셜올레벨빈야사,[마이트리|연희스페셜] 올레벨 빈야사,5.02 (토) 16:00-17:00,2026-05-02,토,2026-05-02T16:00+09:00,2026-05-02T17:00+09:00,16,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,20,16,4,3,37.35,90.36,100.0,55.56,20,20,20,15,16
숨명상센터안산트레킹오감명상_20260503T1030,숨명상센터안산트레킹오감명상,[숨명상센터] 안산 트레킹 오감 명상,5.03 (일) 10:30-11:40,2026-05-03,일,2026-05-03T10:30+09:00,2026-05-03T11:40+09:00,10,70,parsed,False,숨명상센터,숨명상센터,숨 명상센터,서울특별시 서대문구 연희동 16-2 2층,숨명상센터,숨 명상센터,서울특별시 서대문구 연희동 16-2 2층,37.572092920342,126.93806774306,False,matched,True,mobile_outdoor,📍 장소 숨 명상센터(연희동 16-2 2층),matched_from_class_detail,address_without_city,11,13,-2,0,7.23,20.48,,45.83,5,5,5,9,9
마이트리연희스페셜roottorisevinyasa_20260503T1100,마이트리연희스페셜roottorisevinyasa,[마이트리|연희스페셜] Root to Rise (Vinyasa),5.03 (일) 11:00-12:00,2026-05-03,일,2026-05-03T11:00+09:00,2026-05-03T12:00+09:00,11,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,False,studio_or_indoor,,no_location_section,fallback_source_studio,20,9,11,0,77.11,20.48,,68.97,19,20,18,9,9
무릉티마인드풀니스세션_20260503T1100,무릉티마인드풀니스세션,[무릉] 티마인드풀니스 세션,5.03 (일) 11:00-12:00,2026-05-03,일,2026-05-03T11:00+09:00,2026-05-03T12:00+09:00,11,60,parsed,False,무릉,무릉,무릉,서울특별시 서대문구 연희로11마길 23,무릉,무릉,서울특별시 서대문구 연희로11마길 23,37.568813333087,126.927272103227,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로11마길 23,matched_from_class_detail,address,47,14,33,1,96.99,49.7,100.0,77.05,5,5,5,0,0
마이트리연희스페셜꽁샘과도전하는에카파다라자카포타_20260503T1230,마이트리연희스페셜꽁샘과도전하는에카파다라자카포타,[마이트리|연희스페셜] 꽁샘과 도전하는 에카파다라자카포타,5.03 (일) 12:30-13:45,2026-05-03,일,2026-05-03T12:30+09:00,2026-05-03T13:45+09:00,12,75,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,20,5,15,0,85.54,20.48,,80.0,17,20,17,5,5
시이작연희스페셜tci기질검사로나를이해하고긍정감자키링만들기_20260503T1300,시이작연희스페셜tci기질검사로나를이해하고긍정감자키링만들기,"[시이작|연희스페셜]TCI 기질검사로 나를 이해하고, ‘긍정감자’ 키링 만들기",5.03 (일) 13:00-15:00,2026-05-03,일,2026-05-03T13:00+09:00,2026-05-03T15:00+09:00,13,120,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,10,3,7,0,62.65,20.48,,76.92,10,10,10,3,3
무릉티마인드풀니스세션_20260503T1400,무릉티마인드풀니스세션,[무릉] 티마인드풀니스 세션,5.03 (일) 14:00-15:00,2026-05-03,일,2026-05-03T14:00+09:00,2026-05-03T15:00+09:00,14,60,parsed,False,무릉,무릉,무릉,서울특별시 서대문구 연희로11마길 23,무릉,무릉,서울특별시 서대문구 연희로11마길 23,37.568813333087,126.927272103227,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로11마길 23,matched_from_class_detail,address,47,14,33,1,96.99,49.7,100.0,77.05,5,5,5,2,2
무릉티마인드풀니스세션_20260503T1700,무릉티마인드풀니스세션,[무릉] 티마인드풀니스 세션,5.03 (일) 17:00-18:00,2026-05-03,일,2026-05-03T17:00+09:00,2026-05-03T18:00+09:00,17,60,parsed,False,무릉,무릉,무릉,서울특별시 서대문구 연희로11마길 23,무릉,무릉,서울특별시 서대문구 연희로11마길 23,37.568813333087,126.927272103227,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로11마길 23,matched_from_class_detail,address,47,14,33,1,96.99,49.7,100.0,77.05,4,5,4,1,2
시이작연희스페셜마인드풀러닝breathflow움직이는명상_20260503T1700,시이작연희스페셜마인드풀러닝breathflow움직이는명상,[시이작|연희스페셜] 마인드풀 러닝 Breath & Flow: 움직이는 명상,5.03 (일) 17:00-18:30,2026-05-03,일,2026-05-03T17:00+09:00,2026-05-03T18:30+09:00,17,90,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,mobile_outdoor,장소: 연희로11나길 5 2층 시이작,matched_from_class_detail,address_without_city,12,13,-1,0,9.04,20.48,,48.0,12,12,12,13,13
시이작땀나는하타_20260503T1950,시이작땀나는하타,[시이작] 땀나는 하타,5.03 (일) 19:50-21:20,2026-05-03,일,2026-05-03T19:50+09:00,2026-05-03T21:20+09:00,19,90,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,33,28,5,4,45.18,88.56,98.5,54.1,5,5,5,5,5
시이작아쉬탕가풀프라이머리_20260504T0700,시이작아쉬탕가풀프라이머리,[시이작] 아쉬탕가 풀프라이머리,5.04 (월) 07:00-08:30,2026-05-04,월,2026-05-04T07:00+09:00,2026-05-04T08:30+09:00,7,90,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,12,11,1,2,14.46,86.15,100.0,52.17,5,5,5,5,5
빅블루요가정렬에센스_20260504T1000,빅블루요가정렬에센스,[빅블루요가] 정렬 에센스,5.04 (월) 10:00-11:20,2026-05-04,월,2026-05-04T10:00+09:00,2026-05-04T11:20+09:00,10,80,parsed,False,빅블루요가,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,37.568792797424,126.930228568115,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로15길 31 지층,matched_from_class_detail,address,104,94,10,9,73.49,82.53,97.78,52.53,6,6,6,9,9
마인드플로우비기너요가_20260504T1030,마인드플로우비기너요가,[마인드플로우] 비기너요가,5.04 (월) 10:30-11:30,2026-05-04,월,2026-05-04T10:30+09:00,2026-05-04T11:30+09:00,10,60,parsed,False,마인드플로우,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,37.577020515491,126.935853747155,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 224 3층,matched_from_class_detail,address,77,41,36,3,98.19,69.88,100.0,65.25,6,7,6,2,2
